Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2006-10-09,96.36198425292969,96.41840769513705,94.71868781928056,95.10659225841168,314754900
2006-10-16,96.5101089477539,96.88390492335316,95.68493609058162,96.28442588780425,331779900
2006-10-23,97.26476287841797,98.03351229853277,96.19273872346746,96.31263453343888,344641900
2006-10-30,96.29853820800781,97.54688178821237,95.64968451546501,97.08845594118306,336037000
2006-11-06,97.49746704101562,98.13221184550667,96.52418162990425,96.59471361336759,359047800
2006-11-13,99.03498077392578,99.21834889329325,97.37758651982254,97.45515664743571,365694400
2006-11-20,98.98560333251953,99.55687581950563,98.69643726128683,98.95033734013288,197045400
2006-11-27,98.89395141601562,99.47933267433076,97.40581637086301,98.93626631826206,491307200
2006-12-04,99.7402572631836,100.36090437491472,98.9009760357303,98.91508458690728,356923700
2006-12-11,100.38915252685547,101.02390845413422,99.36650275486154,99.74029880419948,308363800
2006-12-18,99.82079315185547,101.33140613103606,99.76405534560695,101.09026774907232,266215300
2006-12-25,100.4377670288086,101.20371093530568,99.84203648651972,99.86331180434242,155174000
2007-01-01,99.67185974121094,101.31722373484172,99.55839494501235,100.88460741079487,241073500
2007-01-08,101.5867691040039,101.5867691040039,99.4662372273959,99.8704902308333,329610500
2007-01-15,101.28889465332031,101.74278645721253,100.92719235130821,101.46619630830375,220263000
2007-01-22,100.79952239990234,102.11154792010396,100.40945666408965,101.46617823535817,310992100
2007-01-29,102.70018005371094,102.79946851974717,100.52292196933372,100.84206269433369,347310200
2007-02-05,102.08319091796875,103.09026290438626,101.69312515733411,102.62218399162471,308181700
2007-02-12,103.3526611328125,103.50868742992876,101.5512813683328,102.08318624805662,274335200
2007-02-19,103.04766845703125,103.84197597998649,102.8349044214887,103.23205818296633,271917000
2007-02-26,98.34567260742188,103.50869551060886,97.90596800211254,103.42359418613178,896598200
2007-03-05,99.84207916259766,100.29597083953587,97.39531917251466,97.82083653247669,627885300
2007-03-12,98.24639129638672,100.23926014873778,96.98400439016503,99.58679136295397,756793400
2007-03-19,102.09644317626953,102.39548996734553,99.07747754587322,99.15580010052778,524036300
2007-03-26,101.10678100585938,102.28160897454143,100.08147106578076,102.17481038268184,634186800
2007-04-02,102.70171356201172,102.84411531263159,100.73653246396324,101.22071145353938,272652200
2007-04-09,103.47068786621094,103.47068786621094,102.06088131231405,102.99362519931606,413774500
2007-04-16,105.82036590576172,105.82036590576172,103.82671940785954,103.833835693724,506895800
2007-04-23,106.4682388305664,106.66048707239295,104.89468235378172,105.64229388339844,497093300
2007-04-30,107.45793151855469,107.60033317922839,105.1438692228187,106.5465478527827,505325300
2007-05-07,107.41527557373047,108.81083874782978,106.28316703531897,107.42951900757875,513142200
2007-05-14,108.66839599609375,108.66839599609375,106.65337981547741,107.41524577896169,603182100
2007-05-21,108.0062026977539,109.29495581298593,107.3297865773591,108.63989940111033,661502200
2007-05-28,109.70797729492188,109.93581790909326,107.75703975040129,108.1842558407378,433672000
2007-06-04,107.54340362548828,109.92867292204953,106.13360827876785,109.32345209618961,777324100
2007-06-11,108.98881530761719,109.40890414818496,106.48250396524772,107.46508335417103,829549100
2007-06-18,107.65653228759766,109.823248692795,107.15597272245606,109.68023323295172,786735600
2007-06-25,107.57071685791016,108.44312536863455,105.8759612498641,107.43485926020361,1001504900
2007-07-02,109.39421081542969,109.53007934537565,107.81387169993059,107.88537398685123,327793400
2007-07-09,110.7314453125,111.16764968165309,107.63511116939421,109.52294414658162,673995100
2007-07-16,109.76602935791016,111.21765740745298,109.2869216140522,110.83151461332446,853182600
2007-07-23,103.76647186279297,110.63847140618165,103.7235683072181,110.2523175832431,1533710900
2007-07-30,102.82970428466797,106.8771068609764,102.40064692107876,104.35283501150744,1721820800
2007-08-06,103.48040008544922,107.68511054472894,101.92150240876788,103.12285604811787,1601119800
2007-08-13,103.48040008544922,105.03928685075248,97.96706622879326,104.76040293808914,1704847500
2007-08-20,106.06900787353516,106.06900787353516,102.46495812341858,103.80932709972622,850360700
2007-08-27,105.53990173339844,106.19063484173309,102.58659385417405,105.72583171371338,917764000
2007-09-03,104.45295715332031,107.24894421899823,103.87372644293957,105.43977162475524,649649800
2007-09-10,106.47662353515625,106.8699242086668,103.20867629099658,104.77472112009708,779932400
2007-09-17,108.67196655273438,110.40247887727779,105.568486042885,106.05474083478492,884054500
2007-09-24,109.62577056884766,110.06404417059595,108.10977607392918,109.51081104242164,653372500
2007-10-01,111.97521209716797,112.1548322571165,109.56829756859993,109.64015001783716,591641100
2007-10-08,112.32006072998047,113.17505430077325,111.03397446299452,111.64468728874441,625121600
2007-10-15,107.53501892089844,112.42787136476649,107.52783805970476,112.27699653767145,989902300
2007-10-22,110.37300109863281,110.37300109863281,106.80934298301491,106.95303692969952,1182627600
2007-10-29,108.6343002319336,111.55852249733945,107.20453038442685,110.595749844918,1125046000
2007-11-05,104.28025817871094,109.28806808540364,104.10063805569655,107.51342039297003,1363536200
2007-11-12,104.74730682373047,107.34102284664161,103.24568464287312,104.33059762394667,1236645700
2007-11-19,103.55461120605469,104.56047964933383,101.78714412641415,104.38085950138085,1019214300
2007-11-26,106.809326171875,107.6786815385301,101.06148150400358,103.77014541027455,1189044700
2007-12-03,108.42594909667969,108.84985017246647,105.12093275898921,106.47168028253803,757531800
2007-12-10,105.7387924194336,109.84850247746131,105.6885044764455,108.69174823100343,1093400500
2007-12-17,106.42852783203125,106.63688236863378,103.43246524137506,105.33643432170973,982654100
2007-12-24,106.39386749267578,108.11291905714397,106.10494339097657,107.49175703647767,352074300
2007-12-31,102.0673599243164,106.6178141746707,101.77844674262117,106.24944821480955,670526600
2008-01-07,101.2294921875,103.2158005402584,99.45987422294509,102.42850278373905,1465959400
2008-01-14,95.3861312866211,102.46461375660223,94.69273531008787,101.95901022760295,1535562300
2008-01-21,96.0939712524414,98.7809053203985,91.00902727623377,91.88300219435273,1477389900
2008-01-28,100.81777954101562,100.83944747537568,95.38612656105569,96.25287699944732,1272366500
2008-02-04,96.11563873291016,100.61552590280239,95.14775669011016,100.55052210762784,1181381300
2008-02-11,97.61079406738281,98.99759698824349,95.37167864082856,96.13731940813395,996516000
2008-02-18,97.95748901367188,98.96147703050407,95.96396194306875,98.75201666209861,771817900
2008-02-25,96.65738677978516,100.49998506546439,95.90619486019989,97.89972229971784,994469800
2008-03-03,93.6887435913086,97.34354884380924,92.87254798385413,96.16620629802343,1317024300
2008-03-10,93.61650848388672,96.62125361383742,92.15747178749136,93.78263298721997,1642477300
2008-03-17,95.40054321289062,97.25683209611174,91.05955698819017,91.42070380031286,1331020000
2008-03-24,95.45907592773438,98.58031640338433,95.13243692960663,96.7656429961329,1004908100
2008-03-31,99.36429595947266,100.14098180151025,95.15424977370074,95.29942148854283,1012481800
2008-04-07,96.8165054321289,100.58377099792827,96.54792610791046,100.07565334038176,914734500
2008-04-14,100.51847076416016,101.30241166414186,96.05437486037474,96.67862348021777,920376400
2008-04-21,101.33143615722656,101.54193354171808,99.37157868861267,100.33698692457347,894231800
2008-04-28,102.71781158447266,103.34205993501837,100.3587351898127,101.53465157044978,808385200
2008-05-05,100.8232650756836,103.2186365447846,100.49662602896281,102.38389108362158,828021000
2008-05-12,103.55257415771484,103.70500059235847,100.69990047456471,101.07735582017004,860072700
2008-05-19,99.90868377685547,104.74297760699935,99.82158297570018,103.6614279971299,949138100
2008-05-26,101.87580108642578,102.29679570060023,99.82884353223457,100.02483142220608,640900200
2008-06-02,98.92877960205078,102.26778475577022,98.87797448094223,101.49836462209484,1321816700
2008-06-09,98.82716369628906,99.80709230564739,96.9181337532505,99.34253610086049,1269907600
2008-06-16,95.50994110107422,99.53125456129347,95.24862755332724,98.39164483632268,1236913800
2008-06-23,93.0331802368164,97.31534379796898,92.67572661796538,96.3597001051516,1321449300
2008-06-30,92.14319610595703,94.22227675179104,91.18025577588878,93.29580810327028,1174881700
2008-07-07,90.34133911132812,93.18639217013803,89.35651455095277,92.49336892244908,2002730700
2008-07-14,91.90245056152344,92.2234269099973,87.55462386068075,91.37720945319906,1839386900
2008-07-21,91.53770446777344,94.21496379532796,91.07811569479499,92.28908892218129,1299231100
2008-07-28,92.03377532958984,93.81375812903137,90.03494017867236,91.55959894515624,1347509900
2008-08-04,94.37547302246094,94.78399150803277,91.01248094834094,91.94624066716051,1156496800
2008-08-11,94.95905303955078,95.93658077337936,93.13530228332229,94.44840505406505,1139575900
2008-08-18,94.57974243164062,95.18522922758771,92.16509737742558,95.14875197360631,940772100
2008-08-25,93.95232391357422,95.08305142640388,92.34013473850041,93.95962603944831,858819800
2008-09-01,90.7644271850586,95.35299036598504,88.99903777157414,94.85692436718345,1133857800
2008-09-08,91.98270416259766,93.55113672521297,88.70724887519276,93.40522773796103,1713539300
2008-09-15,90.54559326171875,93.37605286041743,83.01714922247346,88.729133226153,2966649400
2008-09-22,88.67042541503906,91.53194629865776,86.42523477610338,91.31182715458617,1503425700
2008-09-29,80.95899963378906,87.56250716403075,80.47474532579326,87.41576479139268,1947635500
2008-10-06,64.93448638916016,78.96327235648938,61.32457052321584,78.61842164610931,3281575900
2008-10-13,68.39029693603516,77.42976100273151,63.49636753127701,68.87455663857656,2671940000
2008-10-20,63.86325454711914,72.71195268384803,61.632735817228316,69.96049126343605,2374443200
2008-10-27,71.04638671875,72.32306294286964,61.41260187021767,63.078155916946514,2394474300
2008-11-03,68.86724853515625,74.00331008013059,66.07909860016791,71.00971857900132,1798169800
2008-11-10,63.5550651550293,70.09253179592696,60.23129647195288,69.85774074525426,2468096000
2008-11-17,58.34562683105469,64.97848073241033,54.544943008756164,63.37896501728409,3030111200
2008-11-24,66.1010971069336,66.13044669633443,58.96197602157062,60.10658201889393,1465860000
2008-12-01,64.5162582397461,64.87578091239664,60.06256022465115,64.20809594890278,2275378100
2008-12-08,65.29401397705078,67.78133471919472,62.51320288937878,66.28453899507808,1959958100
2008-12-15,64.70704650878906,67.81803110310729,63.312971401653186,65.3160324700326,1592338100
2008-12-22,64.47041320800781,65.58732424182246,63.23514520255747,65.52075585211118,602214000
2008-12-29,68.76056671142578,69.11561515345673,63.31652822230811,64.5296014640166,717605700
2009-01-05,65.89802551269531,69.86270697512776,63.13902490971658,68.51649088743426,1444297800
2009-01-12,62.91709899902344,65.7648678929136,60.44657364892943,65.71308494117423,2001666900
2009-01-19,61.47473907470703,62.91711126468789,59.21132251710492,62.30318181449098,1598956800
2009-01-26,61.26762390136719,65.05477744817625,60.80902080761281,61.8297759789067,1599551600
2009-02-02,64.33732604980469,64.60360548068064,57.495290604961795,60.33565720516877,1673389500
2009-02-09,61.2158317565918,64.89942978385815,59.95098142361702,64.32248110319975,1864031100
2009-02-16,57.26597213745117,61.36379628590613,56.045500119335905,59.29269755645197,1635919000
2009-02-23,54.684486389160156,58.93024364277048,54.59572284885124,57.89469157905206,2101752900
2009-03-02,50.97868347167969,54.67707906266,49.632467702295,53.641527168524746,2308986100
2009-03-09,56.28218460083008,56.940504245364835,50.0984720122994,50.26119668719683,1889958900
2009-03-16,56.74079513549805,59.91401982568459,55.80879769141758,56.92571494977485,1990331000
2009-03-23,60.79727554321289,62.056282323392296,58.33886121493613,58.659199982757706,1936336900
2009-03-30,62.77143859863281,63.0321780618527,58.07810552589873,59.448859064059604,1826242100
2009-04-06,63.926151275634766,63.93360259939587,60.72276978542048,62.086066481577376,1023870700
2009-04-13,64.8722915649414,65.2969262183295,62.28723269738546,63.26314613082029,1350024300
2009-04-20,64.55937194824219,65.04359991909294,61.64652438219162,63.72500002527795,1360782900
2009-04-27,65.47572326660156,66.31754131155115,63.14395815779266,63.82933244308066,1386543700
2009-05-04,69.26763153076172,69.44642356125823,65.84074923011902,65.96739903192953,1438907000
2009-05-11,66.08660888671875,68.61952032143812,65.66942547995237,68.31407841027156,1331575400
2009-05-18,66.31752014160156,69.13352396767337,65.75134453033203,66.7123607617883,1159072100
2009-05-25,68.9323959350586,69.804013551929,65.79605823263084,65.82585785419435,1030070800
2009-06-01,70.4372329711914,71.27159949101846,69.10372998402993,69.78165278138941,1236792000
2009-06-08,70.83206176757812,71.59938334678172,69.31231557414301,69.90829079584424,1219567000
2009-06-15,68.5673599243164,70.04240423492415,67.6659426936791,69.99770764481379,1102335400
2009-06-22,68.80484008789062,69.10451389146694,66.56478855170693,68.28041521848387,1098791100
2009-06-29,69.17193603515625,69.84620059429221,68.37779968070643,69.0071151745006,570410600
